gene	prop_nonzero	cluster	source
SLC7A5	0.148519163763066	Vascular	Otero22
SLC7A7	0.000501994768686095	Oligo_1	York21
SLC7A7	0.0013873473917869	Astro_1	York21
SLC7A7	0.00812211174905475	ACHE_SERT_SLC17A6_Npeps	York21
SLC7A7	0.00901944559371121	Astro_2_APOE	York21
SLC7A7	0.00206774320598661	ACHE_SERT_SLC17A6_ADCYAP1	York21
SLC7A7	0.0082122552116235	LC.1	York21
SLC7A7	0.00254769522455267	Oligo_2	York21
SLC7A7	0.00480274442538594	Oligo_3	York21
SLC7A7	0.00609756097560976	Vascular	York21
SLC8A2	0.00351396338080266	Oligo_1	Otero22
SLC8A2	0.0177580466148724	Astro_1	Otero22
SLC8A2	0.15670074219297	ACHE_SERT_SLC17A6_Npeps	Otero22
SLC8A2	0.0548613984278031	Astro_2_APOE	Otero22
SLC8A2	0.0405671524222135	ACHE_SERT_SLC17A6_ADCYAP1	Otero22
SLC8A2	0.166266582438408	LC.1	Otero22
SLC8A2	0.0131532172058301	Oligo_2	Otero22
SLC8A2	0.0370497427101201	Oligo_3	Otero22
SLC8A2	0.0344076655052265	Vascular	Otero22
SMIM13	0.00795265396707971	Oligo_1	Otero22
SMIM13	0.0330188679245283	Astro_1	Otero22
SMIM13	0.27958269149979	ACHE_SERT_SLC17A6_Npeps	Otero22
SMIM13	0.117873396772859	Astro_2_APOE	Otero22
SMIM13	0.0668570303269004	ACHE_SERT_SLC17A6_ADCYAP1	Otero22
SMIM13	0.338723941882502	LC.1	Otero22
SMIM13	0.0502429197772248	Oligo_2	Otero22
SMIM13	0.160891938250429	Oligo_3	Otero22
SMIM13	0.0642421602787456	Vascular	Otero22
SMIM29	0.0145314275145975	Oligo_1	Otero22
SMIM29	0.0564187939326674	Astro_1	Otero22
SMIM29	0.346590113429492	ACHE_SERT_SLC17A6_Npeps	Otero22
SMIM29	0.175713694662805	Astro_2_APOE	Otero22
SMIM29	0.107621110673494	ACHE_SERT_SLC17A6_ADCYAP1	Otero22
SMIM29	0.500947567909033	LC.1	Otero22
SMIM29	0.07121696883517	Oligo_2	Otero22
SMIM29	0.155403087478559	Oligo_3	Otero22
SMIM29	0.100609756097561	Vascular	Otero22
SNRNP70	0.011334513461386	Oligo_1	Otero22
SNRNP70	0.0438401775804661	Astro_1	Otero22
SNRNP70	0.228609438453998	ACHE_SERT_SLC17A6_Npeps	Otero22
SNRNP70	0.14009102192801	Astro_2_APOE	Otero22
SNRNP70	0.0674478141000394	ACHE_SERT_SLC17A6_ADCYAP1	Otero22
SNRNP70	0.246999368288061	LC.1	Otero22
SNRNP70	0.0619149188292452	Oligo_2	Otero22
SNRNP70	0.159691252144082	Oligo_3	Otero22
SNRNP70	0.102134146341463	Vascular	Otero22
SNTG1	0.00192871674284657	Oligo_1	Otero22
SNTG1	0.010173880873104	Astro_1	Otero22
SNTG1	0.0559445455818513	ACHE_SERT_SLC17A6_Npeps	Otero22
SNTG1	0.0217211419114605	Astro_2_APOE	Otero22
SNTG1	0.0146711303662859	ACHE_SERT_SLC17A6_ADCYAP1	Otero22
SNTG1	0.0198357548957675	LC.1	Otero22
SNTG1	0.00776158312596279	Oligo_2	Otero22
SNTG1	0.0126929674099485	Oligo_3	Otero22
SNTG1	0.0132839721254355	Vascular	Otero22
SOD1	0.0662633094665645	Oligo_1	York21
SOD1	0.256936736958935	Astro_1	York21
SOD1	0.853241842879149	ACHE_SERT_SLC17A6_Npeps	York21
SOD1	0.683698800165494	Astro_2_APOE	York21
SOD1	0.396809767625049	ACHE_SERT_SLC17A6_ADCYAP1	York21
SOD1	0.925331648768162	LC.1	York21
SOD1	0.334933048939448	Oligo_2	York21
SOD1	0.64991423670669	Oligo_3	York21
SOD1	0.424651567944251	Vascular	York21
SOD2	0.0300140030119686	Oligo_1	York21
SOD2	0.121901590825009	Astro_1	York21
SOD2	0.59515474023246	ACHE_SERT_SLC17A6_Npeps	York21
SOD2	0.37405875051717	Astro_2_APOE	York21
SOD2	0.200177235131942	ACHE_SERT_SLC17A6_ADCYAP1	York21
SOD2	0.648389134554643	LC.1	York21
SOD2	0.142315440218035	Oligo_2	York21
SOD2	0.256432246998285	Oligo_3	York21
SOD2	0.252395470383275	Vascular	York21
SPARCL1	0.145737007582763	Oligo_1	Otero22
SPARCL1	0.59211986681465	Astro_1	Otero22
SPARCL1	0.753675955748495	ACHE_SERT_SLC17A6_Npeps	Otero22
SPARCL1	0.857592056268101	Astro_2_APOE	Otero22
SPARCL1	0.406853091768413	ACHE_SERT_SLC17A6_ADCYAP1	Otero22
SPARCL1	0.751105495893872	LC.1	Otero22
SPARCL1	0.457459414622586	Oligo_2	Otero22
SPARCL1	0.524871355060034	Oligo_3	Otero22
SPARCL1	0.681184668989547	Vascular	Otero22
SPP1	0.0634891278501414	Oligo_1	York21
SPP1	0.136330003699593	Astro_1	York21
SPP1	0.535779302618681	ACHE_SERT_SLC17A6_Npeps	York21
SPP1	0.414398014067025	Astro_2_APOE	York21
SPP1	0.230208743599842	ACHE_SERT_SLC17A6_ADCYAP1	York21
SPP1	0.422109917877448	LC.1	York21
SPP1	0.472982580874511	Oligo_2	York21
SPP1	0.903087478559177	Oligo_3	York21
SPP1	0.308580139372822	Vascular	York21
SPPL3	0.0105154693651087	Oligo_1	Otero22
SPPL3	0.0499445061043285	Astro_1	Otero22
SPPL3	0.272510852821734	ACHE_SERT_SLC17A6_Npeps	Otero22
SPPL3	0.137649979313198	Astro_2_APOE	Otero22
SPPL3	0.0827097282394644	ACHE_SERT_SLC17A6_ADCYAP1	Otero22
SPPL3	0.358812381554011	LC.1	Otero22
SPPL3	0.0553975589524825	Oligo_2	Otero22
SPPL3	0.140480274442539	Oligo_3	Otero22
SPPL3	0.0792682926829268	Vascular	Otero22
STMN2	0.0820100927369283	Oligo_1	Otero22
STMN2	0.339715131335553	Astro_1	Otero22
STMN2	0.922909956588713	ACHE_SERT_SLC17A6_Npeps	Otero22
STMN2	0.703558129913115	Astro_2_APOE	Otero22
STMN2	0.586352894840488	ACHE_SERT_SLC17A6_ADCYAP1	Otero22
STMN2	0.97763739734681	LC.1	Otero22
STMN2	0.31638819765375	Oligo_2	Otero22
STMN2	0.467581475128645	Oligo_3	Otero22
STMN2	0.430749128919861	Vascular	Otero22
SV2B	0.00626172421992655	Oligo_1	Otero22
SV2B	0.0297817240103589	Astro_1	Otero22
SV2B	0.233720767399524	ACHE_SERT_SLC17A6_Npeps	Otero22
SV2B	0.0964418700868846	Astro_2_APOE	Otero22
SV2B	0.0751280031508468	ACHE_SERT_SLC17A6_ADCYAP1	Otero22
SV2B	0.522425773847126	LC.1	Otero22
SV2B	0.0295058656238891	Oligo_2	Otero22
SV2B	0.0591766723842196	Oligo_3	Otero22
SV2B	0.0557491289198606	Vascular	Otero22
SYT13	0.0104890485878095	Oligo_1	Otero22
SYT13	0.0456899741028487	Astro_1	Otero22
SYT13	0.426410866825375	ACHE_SERT_SLC17A6_Npeps	Otero22
SYT13	0.171534960695077	Astro_2_APOE	Otero22
SYT13	0.119141394249705	ACHE_SERT_SLC17A6_ADCYAP1	Otero22
SYT13	0.489576753000632	LC.1	Otero22
SYT13	0.0466287474819291	Oligo_2	Otero22
SYT13	0.106346483704974	Oligo_3	Otero22
SYT13	0.0855836236933798	Vascular	Otero22
SYT4	0.0271341382863484	Oligo_1	Otero22
SYT4	0.126711061783204	Astro_1	Otero22
SYT4	0.681697241282733	ACHE_SERT_SLC17A6_Npeps	Otero22
SYT4	0.36888705006206	Astro_2_APOE	Otero22
SYT4	0.283083891295786	ACHE_SERT_SLC17A6_ADCYAP1	Otero22
SYT4	0.801389766266582	LC.1	Otero22
SYT4	0.108780661215784	Oligo_2	Otero22
SYT4	0.20926243567753	Oligo_3	Otero22
SYT4	0.198170731707317	Vascular	Otero22
TMEM151A	0.0154033131654733	Oligo_1	Otero22
TMEM151A	0.0474472807991121	Astro_1	Otero22
TMEM151A	0.27720207253886	ACHE_SERT_SLC17A6_Npeps	Otero22
TMEM151A	0.128175424079437	Astro_2_APOE	Otero22
TMEM151A	0.0915714848365498	ACHE_SERT_SLC17A6_ADCYAP1	Otero22
TMEM151A	0.361718256475047	LC.1	Otero22
TMEM151A	0.114350041474108	Oligo_2	Otero22
TMEM151A	0.391423670668954	Oligo_3	Otero22
TMEM151A	0.0875435540069686	Vascular	Otero22
TMEM179	0.00541625934634997	Oligo_1	Otero22
TMEM179	0.0228449870514243	Astro_1	Otero22
TMEM179	0.204313121411567	ACHE_SERT_SLC17A6_Npeps	Otero22
TMEM179	0.0733140256516343	Astro_2_APOE	Otero22
TMEM179	0.0559275305238283	ACHE_SERT_SLC17A6_ADCYAP1	Otero22
TMEM179	0.364876816171826	LC.1	Otero22
TMEM179	0.0235809930086503	Oligo_2	Otero22
TMEM179	0.0562607204116638	Oligo_3	Otero22
TMEM179	0.0400696864111498	Vascular	Otero22
TMEM245	0.0175169753494148	Oligo_1	Otero22
TMEM245	0.077968923418424	Astro_1	Otero22
TMEM245	0.304019044951687	ACHE_SERT_SLC17A6_Npeps	Otero22
TMEM245	0.18063715349607	Astro_2_APOE	Otero22
TMEM245	0.102304056715242	ACHE_SERT_SLC17A6_ADCYAP1	Otero22
TMEM245	0.35982312065698	LC.1	Otero22
TMEM245	0.0758976182012087	Oligo_2	Otero22
TMEM245	0.166037735849057	Oligo_3	Otero22
TMEM245	0.118684668989547	Vascular	Otero22
TMEM35A	0.00940579671853946	Oligo_1	Otero22
TMEM35A	0.0433777284498705	Astro_1	Otero22
TMEM35A	0.392662092143957	ACHE_SERT_SLC17A6_Npeps	Otero22
TMEM35A	0.153330575093091	Astro_2_APOE	Otero22
TMEM35A	0.112741236707365	ACHE_SERT_SLC17A6_ADCYAP1	Otero22
TMEM35A	0.579279848389135	LC.1	Otero22
TMEM35A	0.040644626140538	Oligo_2	Otero22
TMEM35A	0.0873070325900515	Oligo_3	Otero22
TMEM35A	0.072081881533101	Vascular	Otero22
TPPP	0.0273455045047425	Oligo_1	Otero22
TPPP	0.0942471328153903	Astro_1	Otero22
TPPP	0.464640806609719	ACHE_SERT_SLC17A6_Npeps	Otero22
TPPP	0.272817542407944	Astro_2_APOE	Otero22
TPPP	0.1647302087436	ACHE_SERT_SLC17A6_ADCYAP1	Otero22
TPPP	0.516487681617183	LC.1	Otero22
TPPP	0.167199905202038	Oligo_2	Otero22
TPPP	0.362264150943396	Oligo_3	Otero22
TPPP	0.148301393728223	Vascular	Otero22
TSC22D1	0.042563872229121	Oligo_1	Otero22
TSC22D1	0.171291157972623	Astro_1	Otero22
TSC22D1	0.57281893292256	ACHE_SERT_SLC17A6_Npeps	Otero22
TSC22D1	0.452585850227555	Astro_2_APOE	Otero22
TSC22D1	0.194170933438362	ACHE_SERT_SLC17A6_ADCYAP1	Otero22
TSC22D1	0.620341124447252	LC.1	Otero22
TSC22D1	0.177035193743335	Oligo_2	Otero22
TSC22D1	0.297427101200686	Oligo_3	Otero22
TSC22D1	0.367813588850174	Vascular	Otero22
TSPAN13	0.00575972945124046	Oligo_1	Otero22
TSPAN13	0.0296892341842397	Astro_1	Otero22
TSPAN13	0.309550483125613	ACHE_SERT_SLC17A6_Npeps	Otero22
TSPAN13	0.109184940008275	Astro_2_APOE	Otero22
TSPAN13	0.068924773532887	ACHE_SERT_SLC17A6_ADCYAP1	Otero22
TSPAN13	0.404169298799747	LC.1	Otero22
TSPAN13	0.0285578860054509	Oligo_2	Otero22
TSPAN13	0.0602058319039451	Oligo_3	Otero22
TSPAN13	0.0505226480836237	Vascular	Otero22
TUBB2A	0.0621152474305794	Oligo_1	Otero22
TUBB2A	0.235479097299297	Astro_1	Otero22
TUBB2A	0.90204453157821	ACHE_SERT_SLC17A6_Npeps	Otero22
TUBB2A	0.647372776168804	Astro_2_APOE	Otero22
TUBB2A	0.479716423788893	ACHE_SERT_SLC17A6_ADCYAP1	Otero22
TUBB2A	0.954895767530006	LC.1	Otero22
TUBB2A	0.259627917999763	Oligo_2	Otero22
TUBB2A	0.492967409948542	Oligo_3	Otero22
TUBB2A	0.3573606271777	Vascular	Otero22
TYMS	0.000739781764379508	Oligo_1	York21
TYMS	0.00314465408805031	Astro_1	York21
TYMS	0.0165943145217757	ACHE_SERT_SLC17A6_Npeps	York21
TYMS	0.0119569714522135	Astro_2_APOE	York21
TYMS	0.0038400945254037	ACHE_SERT_SLC17A6_ADCYAP1	York21
TYMS	0.011623499684144	LC.1	York21
TYMS	0.00817632420902951	Oligo_2	York21
TYMS	0.0198970840480274	Oligo_3	York21
TYMS	0.00653310104529617	Vascular	York21
UBC	0.108060979154007	Oligo_1	Otero22
UBC	0.431002589715131	Astro_1	Otero22
UBC	0.911917098445596	ACHE_SERT_SLC17A6_Npeps	Otero22
UBC	0.816259826230865	Astro_2_APOE	Otero22
UBC	0.519200472627019	ACHE_SERT_SLC17A6_ADCYAP1	Otero22
UBC	0.926595072646873	LC.1	Otero22
UBC	0.451534542007347	Oligo_2	Otero22
UBC	0.751114922813036	Oligo_3	Otero22
UBC	0.599303135888502	Vascular	Otero22
UBE2B	0.0111759887975904	Oligo_1	Otero22
UBE2B	0.052441731409545	Astro_1	Otero22
UBE2B	0.336017364514774	ACHE_SERT_SLC17A6_Npeps	Otero22
UBE2B	0.176003309888291	Astro_2_APOE	Otero22
UBE2B	0.0943284757778653	ACHE_SERT_SLC17A6_ADCYAP1	Otero22
UBE2B	0.46253948199621	LC.1	Otero22
UBE2B	0.0606114468538926	Oligo_2	Otero22
UBE2B	0.148542024013722	Oligo_3	Otero22
UBE2B	0.11955574912892	Vascular	Otero22
UBQLN1	0.0125234484398531	Oligo_1	Otero22
UBQLN1	0.0591009988901221	Astro_1	Otero22
UBQLN1	0.37711805069318	ACHE_SERT_SLC17A6_Npeps	Otero22
UBQLN1	0.191270169631775	Astro_2_APOE	Otero22
UBQLN1	0.101910200866483	ACHE_SERT_SLC17A6_ADCYAP1	Otero22
UBQLN1	0.486544535691725	LC.1	Otero22
UBQLN1	0.0796895366749615	Oligo_2	Otero22
UBQLN1	0.225214408233276	Oligo_3	Otero22
UBQLN1	0.101480836236934	Vascular	Otero22
UBTF	0.00980210837802848	Oligo_1	Otero22
UBTF	0.0464298927118017	Astro_1	Otero22
UBTF	0.175955748494609	ACHE_SERT_SLC17A6_Npeps	Otero22
UBTF	0.116383947041787	Astro_2_APOE	Otero22
UBTF	0.0593737692004726	ACHE_SERT_SLC17A6_ADCYAP1	Otero22
UBTF	0.198736576121289	LC.1	Otero22
UBTF	0.0479914681834341	Oligo_2	Otero22
UBTF	0.0981132075471698	Oligo_3	Otero22
UBTF	0.0786149825783972	Vascular	Otero22
UGP2	0.0155354170519697	Oligo_1	Otero22
UGP2	0.0684424713281539	Astro_1	Otero22
UGP2	0.391961910096625	ACHE_SERT_SLC17A6_Npeps	Otero22
UGP2	0.228547786512205	Astro_2_APOE	Otero22
UGP2	0.111461205198897	ACHE_SERT_SLC17A6_ADCYAP1	Otero22
UGP2	0.353379658875553	LC.1	Otero22
UGP2	0.0854959118378955	Oligo_2	Otero22
UGP2	0.170668953687822	Oligo_3	Otero22
UGP2	0.128048780487805	Vascular	Otero22
ULK3	0.0029062855029195	Oligo_1	Otero22
ULK3	0.0160932297447281	Astro_1	Otero22
ULK3	0.10250665172945	ACHE_SERT_SLC17A6_Npeps	Otero22
ULK3	0.0482829954489036	Astro_2_APOE	Otero22
ULK3	0.0298345805435211	ACHE_SERT_SLC17A6_ADCYAP1	Otero22
ULK3	0.11623499684144	LC.1	Otero22
ULK3	0.0142196942765731	Oligo_2	Otero22
ULK3	0.0365351629502573	Oligo_3	Otero22
ULK3	0.0309233449477352	Vascular	Otero22
UQCRB	0.106634257179846	Oligo_1	Otero22
UQCRB	0.365149833518313	Astro_1	Otero22
UQCRB	0.823344069458059	ACHE_SERT_SLC17A6_Npeps	Otero22
UQCRB	0.756350848158875	Astro_2_APOE	Otero22
UQCRB	0.384600236313509	ACHE_SERT_SLC17A6_ADCYAP1	Otero22
UQCRB	0.840429564118762	LC.1	Otero22
UQCRB	0.501007228344591	Oligo_2	Otero22
UQCRB	0.678216123499142	Oligo_3	Otero22
UQCRB	0.566637630662021	Vascular	Otero22
USP9X	0.0137652249729187	Oligo_1	Otero22
USP9X	0.0602108768035516	Astro_1	Otero22
USP9X	0.296947206273631	ACHE_SERT_SLC17A6_Npeps	Otero22
USP9X	0.164460074472487	Astro_2_APOE	Otero22
USP9X	0.0860575029539189	ACHE_SERT_SLC17A6_ADCYAP1	Otero22
USP9X	0.423246999368288	LC.1	Otero22
USP9X	0.07121696883517	Oligo_2	Otero22
USP9X	0.165866209262436	Oligo_3	Otero22
USP9X	0.100827526132404	Vascular	Otero22
XBP1	0.00280060239372242	Oligo_1	hTyrMs
XBP1	0.00989641139474658	Astro_1	hTyrMs
XBP1	0.0860523736171405	ACHE_SERT_SLC17A6_Npeps	hTyrMs
XBP1	0.0393462970624741	Astro_2_APOE	hTyrMs
XBP1	0.0218589996061442	ACHE_SERT_SLC17A6_ADCYAP1	hTyrMs
XBP1	0.0926089703095389	LC.1	hTyrMs
XBP1	0.0152269226211636	Oligo_2	hTyrMs
XBP1	0.0469982847341338	Oligo_3	hTyrMs
XBP1	0.038109756097561	Vascular	hTyrMs
ZFAND5	0.0238051203466406	Oligo_1	Otero22
ZFAND5	0.108490566037736	Astro_1	Otero22
ZFAND5	0.501400364094665	ACHE_SERT_SLC17A6_Npeps	Otero22
ZFAND5	0.315184112536202	Astro_2_APOE	Otero22
ZFAND5	0.162170145726664	ACHE_SERT_SLC17A6_ADCYAP1	Otero22
ZFAND5	0.612381554011371	LC.1	Otero22
ZFAND5	0.119800924280128	Oligo_2	Otero22
ZFAND5	0.28336192109777	Oligo_3	Otero22
ZFAND5	0.191637630662021	Vascular	Otero22
ZNF770	0.00565404634204338	Oligo_1	Otero22
ZNF770	0.0279319274879763	Astro_1	Otero22
ZNF770	0.14542781123092	ACHE_SERT_SLC17A6_Npeps	Otero22
ZNF770	0.086884567645842	Astro_2_APOE	Otero22
ZNF770	0.034757778653013	ACHE_SERT_SLC17A6_ADCYAP1	Otero22
ZNF770	0.125837018319646	LC.1	Otero22
ZNF770	0.0286763834577557	Oligo_2	Otero22
ZNF770	0.0646655231560892	Oligo_3	Otero22
ZNF770	0.0535714285714286	Vascular	Otero22
