rn	LCloose	LCstrict	gained_or_altered_byNMseg_and_LCstrict	gained_or_altered_byNMseg_and_LCloose
Br5854_kllfnmad-1	No	No	No	No
Br5854_kllgdhid-1	No	No	No	No
Br5854_kllggnig-1	No	No	No	No
Br5854_kllghhdh-1	No	No	No	No
Br5854_kllldbpl-1	No	No	No	No
Br5854_kllpjcgi-1	No	No	No	No
Br5854_kllplial-1	No	No	No	No
Br5854_klmbidfg-1	No	No	No	No
Br5854_klmgaehj-1	No	No	No	No
Br5854_klmgmbnb-1	No	No	No	No
Br5854_klmhgdec-1	No	No	No	No
Br5854_klmkkofk-1	No	No	No	No
Br5854_klmoibcg-1	No	No	No	No
Br5854_klngledb-1	No	No	No	No
Br5854_klnigomk-1	No	No	No	No
Br5854_klnkjcjl-1	No	No	No	No
Br5854_klnmcpam-1	No	No	No	No
Br5854_klnodkep-1	No	No	No	No
Br5854_klnpgdlm-1	No	No	No	No
Br5854_kloaiknj-1	No	No	No	No
Br5854_klobapdf-1	No	No	No	No
Br5854_klobomma-1	No	No	No	No
Br5854_klodhbef-1	No	No	No	No
Br5854_klodmgpa-1	No	No	No	No
Br5854_kloeahlf-1	No	No	No	No
Br5854_klomoplp-1	No	No	No	No
Br5854_klpbcjgi-1	No	No	No	No
Br5854_klpdinaa-1	No	No	No	No
Br5854_klpjogch-1	No	No	No	No
Br5854_klppaahp-1	No	No	No	No
Br5854_kmabiehh-1	No	No	No	No
Br5854_kmacipil-1	No	No	No	No
Br5854_kmackfal-1	No	No	No	No
Br5854_kmamhhcp-1	No	No	No	No
Br5854_kmbadjlm-1	No	No	No	No
Br5854_kmbaempd-1	No	No	No	No
Br5854_kmbaoglm-1	No	No	No	No
Br5854_kmbgnoen-1	No	No	No	No
Br5854_kmbkcclb-1	No	No	No	No
Br5854_kmbkjfck-1	No	No	No	No
Br5854_kmbllgdb-1	No	No	No	No
Br5854_kmbnimig-1	No	No	No	No
Br5854_kmboflkh-1	No	No	No	No
Br5854_kmbpemdi-1	No	No	No	No
Br5854_kmbplfol-1	No	No	No	No
Br5854_kmcajamc-1	No	No	No	No
Br5854_kmcbacac-1	No	No	No	No
Br5854_kmcbfjaj-1	No	No	No	No
Br5854_kmccdmfd-1	No	No	No	No
Br5854_kmcenefi-1	No	No	No	No
Br5854_kmckjihi-1	No	No	No	No
Br5854_kmcmeekp-1	No	No	No	No
Br5854_kmcmhfoe-1	No	No	No	No
Br5854_kmcndcjm-1	No	No	No	No
Br5854_kmcpepof-1	No	No	No	No
Br5854_kmcpnega-1	No	No	No	No
Br5854_kmeccfpn-1	No	No	No	No
Br5854_kmeejdem-1	No	No	No	No
Br5854_kmefhgnb-1	No	No	No	No
Br5854_kmehipil-1	No	No	No	No
Br5854_kmehpbig-1	No	No	No	No
Br5854_kmeiibbo-1	No	No	No	No
Br5854_kmeinaec-1	No	No	No	No
Br5854_kmelflbh-1	No	No	No	No
Br5854_kmfbdoii-1	No	No	No	No
Br5854_kmfdahgo-1	No	No	No	No
Br5854_kmffhlfl-1	No	No	No	No
Br5854_kmflfdao-1	No	No	No	No
Br5854_kmfmecga-1	No	No	No	No
Br5854_kmfnnhgg-1	No	No	No	No
Br5854_kmfojkam-1	No	No	No	No
Br5854_kmfoobaa-1	No	No	No	No
Br5854_kmgadfhe-1	No	No	No	No
Br5854_kmgbgkee-1	No	No	No	No
Br5854_kmgeggpi-1	No	No	No	No
Br5854_kmgeipkb-1	No	No	No	No
Br5854_kmgfgnfk-1	No	No	No	No
Br5854_kmgfmfnn-1	No	No	No	No
Br5854_kmggdagc-1	No	No	No	No
Br5854_kmgiapei-1	No	No	No	No
Br5854_kmgjbenp-1	No	No	No	No
Br5854_kmgjicpd-1	No	No	No	No
Br5854_kmgndfba-1	No	No	No	No
Br5854_kmgodlbm-1	No	No	No	No
Br5854_kmhbpiog-1	No	No	No	No
Br5854_kmhcjbal-1	No	No	No	No
Br5854_kmhgndlm-1	No	No	No	No
Br5854_kmhhbanp-1	No	No	No	No
Br5854_kmhkkllb-1	No	No	No	No
Br5854_kmhmbmgb-1	No	No	No	No
Br5854_kmianddm-1	No	No	No	No
Br5854_kmicpcpc-1	No	No	No	No
Br5854_kmiieffj-1	No	No	No	No
Br5854_kmiimpla-1	No	No	No	No
Br5854_kmiioiob-1	No	No	No	No
Br5854_kmijlckf-1	No	No	No	No
Br5854_kmijlgbi-1	No	No	No	No
Br5854_kmimkagn-1	No	No	No	No
Br5854_kmipcnbk-1	No	No	No	No
Br5854_kmjabhec-1	No	No	No	No
Br5854_kmjeaaoo-1	No	No	No	No
Br5854_kmjkjgnb-1	No	No	No	No
Br5854_kmjnnclm-1	No	No	No	No
Br5854_kmjolgah-1	No	No	No	No
Br5854_kmkafdjg-1	No	No	No	No
Br5854_kmkagglf-1	No	No	No	No
Br5854_kmkbliib-1	No	No	No	No
Br5854_kmkbolkh-1	No	No	No	No
Br5854_kmkcdlnl-1	No	No	No	No
Br5854_kmkgbpdj-1	No	No	No	No
Br5854_kmkgljpe-1	No	No	No	No
Br5854_kmlchfhh-1	No	No	No	No
Br5854_kmlebfab-1	No	No	No	No
Br5854_kmlfcanb-1	No	No	No	No
Br5854_kmljilmp-1	No	No	No	No
Br5854_kmlmdegj-1	No	No	No	No
Br5854_kmmbabge-1	No	No	No	No
Br5854_kmmdalon-1	No	No	No	No
Br5854_kmmebacb-1	No	No	No	No
Br5854_kmmfbjlb-1	No	No	No	No
Br5854_kmmjpodi-1	No	No	No	No
Br5854_kmmohebi-1	No	No	No	No
Br5854_kmnblkhi-1	No	No	No	No
Br5854_kmngblbd-1	No	No	No	No
Br5854_kmnhmkhi-1	No	No	No	No
Br5854_kmnhogno-1	No	No	No	No
Br5854_kmnkhdco-1	No	No	No	No
Br5854_kmnljckn-1	No	No	No	No
Br5854_kmnlplil-1	No	No	No	No
Br5854_kmnneeha-1	No	No	No	No
Br5854_kmohpfge-1	No	No	No	No
Br5854_kmomhaaf-1	No	No	No	No
Br5854_kmpedfgo-1	No	No	No	No
Br5854_kmphnlbf-1	No	No	No	No
Br5854_kmpjcncj-1	No	No	No	No
Br5854_kmpldfmd-1	No	No	No	No
Br5854_kmppeojp-1	No	No	No	No
Br5854_knaepfaj-1	No	No	No	No
Br5854_knakccgl-1	No	No	No	No
Br5854_knakjjki-1	No	No	No	No
Br5854_knalbglp-1	No	No	No	No
Br5854_knamglpl-1	No	No	No	No
Br5854_knaoibjj-1	No	No	No	No
Br5854_knbapjph-1	No	No	No	No
Br5854_knbdimle-1	No	No	No	No
Br5854_knbjilan-1	No	No	No	No
Br5854_knbkdhpn-1	No	No	No	No
Br5854_knblbjae-1	No	No	No	No
Br5854_knbmiack-1	No	No	No	No
Br5854_knbnbcmi-1	No	No	No	No
Br5854_kncagemi-1	No	No	No	No
Br5854_kncdfmaf-1	No	No	No	No
Br5854_knclfhbi-1	No	No	No	No
Br5854_kncmdnpj-1	No	No	No	No
Br5854_kncmljcc-1	No	No	No	No
Br5854_kncnoglg-1	No	No	No	No
Br5854_kndaeebn-1	No	No	No	No
Br5854_kndcmefj-1	No	No	No	No
Br5854_knddefki-1	No	No	No	No
Br5854_kndfgije-1	No	No	No	No
Br5854_kndgjnjf-1	No	No	No	No
Br5854_kndifmmd-1	No	No	No	No
Br5854_kndjilmi-1	No	No	No	No
Br5854_kndnjnkd-1	No	No	No	No
Br5854_knefefgl-1	No	No	No	No
Br5854_knegnlfj-1	No	No	No	No
Br5854_kneibndi-1	No	No	No	No
Br5854_knenkhnd-1	No	No	No	No
Br5854_knepbgam-1	No	No	No	No
Br5854_knfchmnj-1	No	No	No	No
Br5854_knfejagk-1	No	No	No	No
Br5854_knfggann-1	No	No	No	No
Br5854_knflabja-1	No	No	No	No
Br5854_knfleodg-1	No	No	No	No
Br5854_knflnlhe-1	No	No	No	No
Br5854_knfnjckp-1	No	No	No	No
Br5854_knfpakga-1	No	No	No	No
Br5854_knfpcbdc-1	No	No	No	No
Br5854_kngdilcb-1	No	No	No	No
Br5854_kngeinfb-1	No	No	No	No
Br5854_knggcamm-1	No	No	No	No
Br5854_kngimamh-1	No	No	No	No
Br5854_kngjlhdp-1	No	No	No	No
Br5854_kngmejoo-1	No	No	No	No
Br5854_kngoilbd-1	No	No	No	No
Br5854_knhhnklb-1	No	No	No	No
Br5854_knhjncaj-1	No	No	No	No
Br5854_knhpmmkh-1	No	No	No	No
Br5854_knicakmd-1	No	No	No	No
Br5854_knicgcee-1	No	No	No	No
Br5854_knicjnhb-1	No	No	No	No
Br5854_knigcjod-1	No	No	No	No
Br5854_kniimcie-1	No	No	No	No
Br5854_kniinjbj-1	No	No	No	No
Br5854_knijecad-1	No	No	No	No
Br5854_knijikal-1	No	No	No	No
Br5854_knijphme-1	No	No	No	No
Br5854_knimgbcb-1	No	No	No	No
Br5854_kninemfm-1	No	No	No	No
Br5854_knjacooc-1	No	No	No	No
Br5854_knjaidno-1	No	No	No	No
Br5854_knjeiend-1	No	No	No	No
Br5854_knjmepdc-1	No	No	No	No
Br5854_knjocpdd-1	No	No	No	No
Br5854_knjoikkb-1	No	No	No	No
Br5854_knjojlai-1	No	No	No	No
Br5854_knkblekp-1	No	No	No	No
Br5854_knkblppd-1	No	No	No	No
Br5854_knkbpjhf-1	No	No	No	No
Br5854_knkcomfh-1	No	No	No	No
Br5854_knkdhdpa-1	No	No	No	No
Br5854_knkecink-1	No	No	No	No
Br5854_knkhklhm-1	No	No	No	No
Br5854_knkhpdlc-1	No	No	No	No
Br5854_knkkfghm-1	No	No	No	No
Br5854_knklghnj-1	No	No	No	No
Br5854_knkmoijd-1	No	No	No	No
Br5854_knkolbmo-1	No	No	No	No
Br5854_knkpomea-1	No	No	No	No
Br5854_knlbfknf-1	No	No	No	No
Br5854_knldjfbl-1	No	No	No	No
Br5854_knlenbhk-1	No	No	No	No
Br5854_knljiejh-1	No	No	No	No
Br5854_knlklcnj-1	No	No	No	No
Br5854_knlmcbjl-1	No	No	No	No
Br5854_knlpjldj-1	No	No	No	No
Br5854_knmbgemn-1	No	No	No	No
Br5854_knmlabep-1	No	No	No	No
Br5854_knmmlbgc-1	No	No	No	No
Br5854_knmomfjd-1	No	No	No	No
Br5854_knmpongp-1	No	No	No	No
Br5854_knnihhkh-1	No	No	No	No
Br5854_knnkkadg-1	No	No	No	No
Br5854_knnlijnd-1	No	No	No	No
Br5854_knnojbpb-1	No	No	No	No
Br5854_knoaiaeo-1	No	No	No	No
Br5854_knocngej-1	No	No	No	No
Br5854_knofkekm-1	No	No	No	No
Br5854_knogceek-1	No	No	No	No
Br5854_knohhecd-1	No	No	No	No
Br5854_knoiacgh-1	No	No	No	No
Br5854_knojbcnp-1	No	No	No	No
Br5854_knpcacji-1	No	No	No	No
Br5854_knpenbhp-1	No	No	No	No
Br5854_knpfgdei-1	No	No	No	No
Br5854_knphdpbk-1	No	No	No	No
Br5854_knpiaeem-1	No	No	No	No
Br5854_knpkmhpa-1	No	No	No	No
Br5854_knpknikd-1	No	No	No	No
Br5854_knpnogfk-1	No	No	No	No
Br5854_koacgigd-1	No	No	No	No
Br5854_koafbfhh-1	No	No	No	No
Br5854_koafhija-1	No	No	No	No
Br5854_koagjain-1	No	No	No	No
Br5854_koahbfbm-1	No	No	No	No
Br5854_koakcfeh-1	No	No	No	No
Br5854_koalaohk-1	No	No	No	No
Br5854_koalinfb-1	No	No	No	No
Br5854_koamngbb-1	No	No	No	No
Br5854_kobdbank-1	No	No	No	No
Br5854_kobgglnp-1	No	No	No	No
Br5854_kobkhdpc-1	No	No	No	No
Br5854_kocbfgik-1	No	No	No	No
Br5854_koclcbja-1	No	No	No	No
Br5854_kodbkkcm-1	No	No	No	No
Br5854_kodnobnn-1	No	No	No	No
Br5854_kodpcjip-1	No	No	No	No
Br5854_koeclcie-1	No	No	No	No
Br5854_koedkdbd-1	No	No	No	No
Br5854_koedladl-1	No	No	No	No
Br5854_koeefgbi-1	No	No	No	No
Br5854_koefgcgl-1	No	No	No	No
Br5854_koendkdi-1	No	No	No	No
Br5854_koeoclhp-1	No	No	No	No
Br5854_koeodmec-1	No	No	No	No
Br5854_kofakngo-1	No	No	No	No
Br5854_kofdlija-1	No	No	No	No
Br5854_koffaiph-1	No	No	No	No
Br5854_kofigleo-1	No	No	No	No
Br5854_kofjfkbk-1	No	No	No	No
Br5854_kofmngld-1	No	No	No	No
Br5854_kogdddjn-1	No	No	No	No
Br5854_kogdfgho-1	No	No	No	No
Br5854_koggcnop-1	No	No	No	No
Br5854_kogmpbke-1	No	No	No	No
Br5854_kogndpfe-1	No	No	No	No
Br5854_kognokbj-1	No	No	No	No
Br5854_koheinbi-1	No	No	No	No
Br5854_kohemkel-1	No	No	No	No
Br5854_kohkcjkf-1	No	No	No	No
Br5854_kohljime-1	No	No	No	No
Br5854_kohmffdg-1	No	No	No	No
Br5854_kohogiap-1	No	No	No	No
Br5854_koidopjh-1	No	No	No	No
Br5854_koiffmkb-1	No	No	No	No
Br5854_koikcnle-1	No	No	No	No
Br5854_koilebip-1	No	No	No	No
Br5854_koimpged-1	No	No	No	No
Br5854_koipjkbd-1	No	No	No	No
Br5854_kojdijjg-1	No	No	No	No
Br5854_kojdjdhe-1	No	No	No	No
Br5854_kojdkdmd-1	No	No	No	No
Br5854_kojefcjc-1	No	No	No	No
Br5854_kojjiljj-1	No	No	No	No
Br5854_kojmcnnn-1	No	No	No	No
Br5854_kojmeiem-1	No	No	No	No
Br5854_kojnphii-1	No	No	No	No
Br5854_kojobgco-1	No	No	No	No
Br5854_kokaolih-1	No	No	No	No
Br5854_kokbiefi-1	No	No	No	No
Br5854_kokldndg-1	No	No	No	No
Br5854_koklgbfo-1	No	No	No	No
Br5854_koknhngn-1	No	No	No	No
Br5854_kokpebbb-1	No	No	No	No
Br5854_kokpfifn-1	No	No	No	No
Br5854_kokplbia-1	No	No	No	No
Br5854_kolbbmip-1	No	No	No	No
Br5854_kolbioao-1	No	No	No	No
Br5854_kolepjca-1	No	No	No	No
Br5854_kolinkeh-1	No	No	No	No
Br5854_kolkpmfa-1	No	No	No	No
Br5854_kollalhk-1	No	No	No	No
Br5854_kolmebhf-1	No	No	No	No
Br5854_kolonmfb-1	No	No	No	No
Br5854_kombkgig-1	No	No	No	No
Br5854_komeinao-1	No	No	No	No
Br5854_komgbajg-1	No	No	No	No
Br5854_komhklhc-1	No	No	No	No
Br5854_komiddjc-1	No	No	No	No
Br5854_komndaon-1	No	No	No	No
Br5854_komnhcdf-1	No	No	No	No
Br5854_kompmlkc-1	No	No	No	No
Br5854_kondocpa-1	No	No	No	No
Br5854_konefjkn-1	No	No	No	No
Br5854_konfnbpe-1	No	No	No	No
Br5854_konlhode-1	No	No	No	No
Br5854_konmkpip-1	No	No	No	No
Br5854_koofhkan-1	No	No	No	No
Br5854_kooibepj-1	No	No	No	No
Br5854_kookpcib-1	No	No	No	No
Br5854_koomgglb-1	No	No	No	No
Br5854_koommkfh-1	No	No	No	No
Br5854_kooponcm-1	No	No	No	No
Br5854_kopbkbpn-1	No	No	No	No
Br5854_kopcjgib-1	No	No	No	No
Br5854_kopelkho-1	No	No	No	No
Br5854_kopgnpla-1	No	No	No	No
Br5854_kopijcai-1	No	No	No	No
Br5854_kopmkbdl-1	No	No	No	No
Br5854_kopnoieh-1	No	No	No	No
Br5854_kopolifk-1	No	No	No	No
Br5854_koppjgfi-1	No	No	No	No
Br5854_kpaafdna-1	No	No	No	No
Br5854_kpacfhdd-1	No	No	No	No
Br5854_kpaejchg-1	No	No	No	No
Br5854_kpajkfdd-1	No	No	No	No
Br5854_kpakfghb-1	No	No	No	No
Br5854_kpakjcii-1	No	No	No	No
Br5854_kpaledmm-1	No	No	No	No
Br5854_kpanlahg-1	No	No	No	No
Br5854_kpbgpoog-1	No	No	No	No
Br5854_kpbihgjk-1	No	No	No	No
Br5854_kpbiijjo-1	No	No	No	No
Br5854_kpbjhmjk-1	No	No	No	No
Br5854_kpbnfkjg-1	No	No	No	No
Br5854_kpbooiag-1	No	No	No	No
Br5854_kpcdppai-1	No	No	No	No
Br5854_kpcglglf-1	No	No	No	No
Br5854_kpchklai-1	No	No	No	No
Br5854_kpchmmgc-1	No	No	No	No
Br5854_kpcihnod-1	No	No	No	No
Br5854_kpcpfald-1	No	No	No	No
Br5854_kpdeghbm-1	No	No	No	No
Br5854_kpdjldnh-1	No	No	No	No
Br5854_kpdkihhh-1	No	No	No	No
Br5854_kpdnifoe-1	No	No	No	No
Br5854_kpdokoaf-1	No	No	No	No
Br5854_kpdooimo-1	No	No	No	No
Br5854_kpeapdng-1	LC	No	Yes	No
Br5854_kpedhgfd-1	No	No	No	No
Br5854_kpeebdhh-1	No	No	No	No
Br5854_kpendbng-1	No	No	No	No
Br5854_kpenkmob-1	No	No	No	No
Br5854_kpenohhe-1	No	No	No	No
Br5854_kpeocbig-1	No	No	No	No
Br5854_kpepmhee-1	No	No	No	No
Br5854_kpfcjnca-1	No	No	No	No
Br5854_kpfgmmam-1	No	No	No	No
Br5854_kpflejec-1	No	No	No	No
Br5854_kpgandch-1	No	No	No	No
Br5854_kpgefinm-1	No	No	No	No
Br5854_kpgfmook-1	No	No	No	No
Br5854_kpgfphnc-1	No	No	No	No
Br5854_kpghiieh-1	No	No	No	No
Br5854_kpgmpahn-1	No	No	No	No
Br5854_kpgokaok-1	No	No	No	No
Br5854_kpgphboj-1	No	No	No	No
Br5854_kphfakfo-1	No	No	No	No
Br5854_kphgjpeb-1	No	No	No	No
Br5854_kphkddlf-1	No	No	No	No
Br5854_kphkmpoe-1	No	No	No	No
Br5854_kpianekc-1	No	No	No	No
Br5854_kpiapllo-1	No	No	No	No
Br5854_kpibjafl-1	No	No	No	No
Br5854_kpicoapb-1	No	No	No	No
Br5854_kpidmmgl-1	No	No	No	No
Br5854_kpifodfc-1	No	No	No	No
Br5854_kpihpeje-1	No	No	No	No
Br5854_kpiimbpc-1	No	No	No	No
Br5854_kpijfmdi-1	No	No	No	No
Br5854_kpijidlo-1	No	No	No	No
Br5854_kpipakji-1	No	No	No	No
Br5854_kpjfbbjo-1	No	No	No	No
Br5854_kpjhjiap-1	No	No	No	No
Br5854_kpjhojjl-1	No	No	No	No
Br5854_kpjjinkh-1	No	No	No	No
Br5854_kpjkeell-1	No	No	No	No
Br5854_kpjpoedf-1	No	No	No	No
Br5854_kpkgmhdo-1	No	No	No	No
Br5854_kpkibjag-1	No	No	No	No
Br5854_kpkknefg-1	No	No	No	No
Br5854_kpklcknd-1	No	No	No	No
Br5854_kpkldbhd-1	No	No	No	No
Br5854_kpklldfh-1	No	No	No	No
Br5854_kpkmpbjo-1	No	No	No	No
Br5854_kpkofcop-1	No	No	No	No
Br5854_kpkolfeb-1	No	No	No	No
Br5854_kplabhkn-1	No	No	No	No
Br5854_kplallhl-1	No	No	No	No
Br5854_kplcegpc-1	No	No	No	No
Br5854_kpldhoeo-1	No	No	No	No
Br5854_kplehdig-1	No	No	No	No
Br5854_kplekenh-1	No	No	No	No
Br5854_kplhdcld-1	No	No	No	No
Br5854_kplikeop-1	No	No	No	No
Br5854_kpljookp-1	No	No	No	No
Br5854_kplnnjpb-1	No	No	No	No
Br5854_kplogbid-1	No	No	No	No
Br5854_kpmahemi-1	No	No	No	No
Br5854_kpmaikjk-1	No	No	No	No
Br5854_kpmandhc-1	No	No	No	No
Br5854_kpmaofhe-1	No	No	No	No
Br5854_kpmapfbi-1	No	No	No	No
Br5854_kpmcoiae-1	No	No	No	No
Br5854_kpmhkncp-1	No	No	No	No
Br5854_kpmjefmh-1	No	No	No	No
Br5854_kpmkoapp-1	No	No	No	No
Br5854_kpmnjljh-1	No	No	No	No
Br5854_kpmnlaom-1	No	No	No	No
Br5854_kpmnmhin-1	No	No	No	No
Br5854_kpndhenm-1	No	No	No	No
Br5854_kpnfgdoc-1	No	No	No	No
Br5854_kpngehji-1	No	No	No	No
Br5854_kpnhebdc-1	No	No	No	No
Br5854_kpnkcoeh-1	No	No	No	No
Br5854_kpnlaank-1	No	No	No	No
Br5854_kpnpcpdl-1	No	No	No	No
Br5854_kpoehfdl-1	No	No	No	No
Br5854_kpojcdcc-1	No	No	No	No
Br5854_kpokbdka-1	No	No	No	No
Br5854_kponglhc-1	No	No	No	No
Br5854_kpopahpf-1	No	No	No	No
Br5854_kpphahim-1	No	No	No	No
Br5854_kpphoonp-1	No	No	No	No
Br5854_kppibbch-1	No	No	No	No
Br5854_kppihpne-1	No	No	No	No
Br5854_kpplkhhh-1	No	No	No	No
Br5854_laaaajmo-1	No	No	No	No
Br5854_laaelnad-1	No	No	No	No
Br5854_laagkpdi-1	No	No	No	No
Br5854_laajagci-1	No	No	No	No
Br5854_laajghpp-1	No	No	No	No
Br5854_laajicol-1	No	No	No	No
Br5854_laaknofg-1	No	No	No	No
Br5854_laamelhl-1	No	No	No	No
Br5854_labacemj-1	No	No	No	No
Br5854_labbehno-1	No	No	No	No
Br5854_labcamom-1	No	No	No	No
Br5854_labcpdmi-1	No	No	No	No
Br5854_labdlnie-1	No	No	No	No
Br5854_labgaijf-1	No	No	No	No
Br5854_labhpied-1	No	No	No	No
Br5854_labnmkoe-1	No	No	No	No
Br5854_lacdaodn-1	No	No	No	No
Br5854_lacdjhfl-1	No	No	No	No
Br5854_lacfpgoc-1	No	No	No	No
Br5854_lacjmkck-1	No	No	No	No
Br5854_lacmoidg-1	No	No	No	No
Br5854_lacofoma-1	No	No	No	No
Br5854_ladaabdk-1	No	No	No	No
Br5854_ladbblbg-1	No	No	No	No
Br5854_ladclhcp-1	No	No	No	No
Br5854_ladfciok-1	No	No	No	No
Br5854_ladfjale-1	No	No	No	No
Br5854_ladiihli-1	No	No	No	No
Br5854_ladkbgle-1	No	No	No	No
Br5854_ladlnnkp-1	No	No	No	No
Br5854_ladnmojg-1	No	No	No	No
Br5854_ladpefmo-1	No	No	No	No
Br5854_ladpmgia-1	No	No	No	No
Br5854_laecohmd-1	No	No	No	No
Br5854_laefblka-1	No	No	No	No
Br5854_laeijmma-1	No	No	No	No
Br5854_laekfeih-1	No	No	No	No
Br5854_laelhlnb-1	No	No	No	No
Br5854_laenndfe-1	No	No	No	No
Br5854_laeoialp-1	No	No	No	No
Br5854_laeojenl-1	No	No	No	No
Br5854_lafbfkol-1	No	No	No	No
Br5854_lafdmgpl-1	No	No	No	No
Br5854_lafgbjeg-1	No	No	No	No
Br5854_lafjbdcm-1	No	No	No	No
Br5854_lafkpjnh-1	No	No	No	No
Br5854_laflenjk-1	No	No	No	No
Br5854_lafnnfil-1	No	No	No	No
Br5854_lagfcnbm-1	No	No	No	No
Br5854_laglmack-1	No	No	No	No
Br5854_lagobphn-1	No	No	No	No
Br5854_lahajfcp-1	No	No	No	No
Br5854_lahelomg-1	No	No	No	No
Br5854_laibcfdb-1	No	No	No	No
Br5854_laidepcp-1	No	No	No	No
Br5854_laieeklk-1	No	No	No	No
Br5854_laiffhjm-1	No	No	No	No
Br5854_laikaael-1	No	No	No	No
Br5854_lajaldip-1	No	No	No	No
Br5854_lajbjedi-1	No	No	No	No
Br5854_lajcdafc-1	No	No	No	No
Br5854_lajcdgil-1	No	No	No	No
Br5854_lajciilo-1	No	No	No	No
Br5854_lajhldod-1	No	No	No	No
Br5854_lajhoicg-1	No	No	No	No
Br5854_lajieohl-1	No	No	No	No
Br5854_lajjklnk-1	No	No	No	No
Br5854_lajkhpee-1	No	No	No	No
Br5854_lajkpdfj-1	No	No	No	No
Br5854_lajldgch-1	No	No	No	No
Br5854_lakbjjog-1	No	No	No	No
Br5854_lakcablo-1	No	No	No	No
Br5854_lakdgnmc-1	No	No	No	No
Br5854_lakdldgl-1	No	No	No	No
Br5854_lakgnpfe-1	No	No	No	No
Br5854_lakimjbm-1	No	No	No	No
Br5854_lakjacob-1	No	No	No	No
Br5854_lakkbgch-1	No	No	No	No
Br5854_lakllogc-1	No	No	No	No
Br5854_lakoeegl-1	No	No	No	No
Br5854_lakonlec-1	No	No	No	No
Br5854_lakpaljl-1	No	No	No	No
Br5854_lakpfoih-1	No	No	No	No
Br5854_laleobaa-1	No	No	No	No
Br5854_lalibdgo-1	No	No	No	No
Br5854_lalioejc-1	No	No	No	No
Br5854_laljobao-1	No	No	No	No
Br5854_lalkbaag-1	No	No	No	No
Br5854_lalkeeai-1	No	No	No	No
Br5854_lalllelp-1	No	No	No	No
Br5854_lalmgogj-1	No	No	No	No
Br5854_lalodcpg-1	No	No	No	No
Br5854_lalohkgo-1	No	No	No	No
Br5854_lamahlbf-1	No	No	No	No
Br5854_lambpnhi-1	No	No	No	No
Br5854_lamcgofn-1	No	No	No	No
Br5854_lamfacbf-1	No	No	No	No
Br5854_lamgbjab-1	No	No	No	No
Br5854_lamimgol-1	No	No	No	No
Br5854_lammnddk-1	No	No	No	No
Br5854_lamnhngl-1	No	No	No	No
Br5854_lanbiagh-1	No	No	No	No
Br5854_lannadae-1	No	No	No	No
Br5854_lanommif-1	No	No	No	No
Br5854_laoabgjl-1	No	No	No	No
Br5854_laoajpom-1	No	No	No	No
Br5854_laobglna-1	No	No	No	No
Br5854_laocickj-1	No	No	No	No
Br5854_laocjjad-1	No	No	No	No
Br5854_laoflmcj-1	No	No	No	No
Br5854_laoghgmb-1	No	No	No	No
Br5854_laohofgd-1	No	No	No	No
Br5854_laoijmoh-1	No	No	No	No
Br5854_laoljakh-1	No	No	No	No
Br5854_laonokgh-1	No	No	No	No
Br5854_laoojfch-1	No	No	No	No
Br5854_lapalnhh-1	No	No	No	No
Br5854_lapbdpeh-1	No	No	No	No
Br5854_lapedpem-1	No	No	No	No
Br5854_lapfjhlb-1	No	No	No	No
Br5854_lapfmibp-1	No	No	No	No
Br5854_laplkbdi-1	No	No	No	No
Br5854_lapojglk-1	No	No	No	No
Br5854_laponfij-1	No	No	No	No
Br5854_lapooflg-1	No	No	No	No
Br5854_lbacgpio-1	No	No	No	No
Br5854_lbachneh-1	No	No	No	No
Br5854_lbaeeanm-1	No	No	No	No
Br5854_lbafpfhg-1	No	No	No	No
Br5854_lbalhgnp-1	No	No	No	No
Br5854_lbamgemd-1	No	No	No	No
Br5854_lbancifh-1	No	No	No	No
Br5854_lbanodbk-1	No	No	No	No
Br5854_lbbecola-1	No	No	No	No
Br5854_lbbfgaef-1	No	No	No	No
Br5854_lbbgdoaf-1	No	No	No	No
Br5854_lbbkhcna-1	No	No	No	No
Br5854_lbbmiekp-1	No	No	No	No
Br5854_lbbpadfl-1	No	No	No	No
Br5854_lbbpegld-1	No	No	No	No
Br5854_lbbphlba-1	No	No	No	No
Br5854_lbbpomlk-1	No	No	No	No
Br5854_lbbpplhb-1	No	No	No	No
Br5854_lbccblfj-1	No	No	No	No
Br5854_lbccddeh-1	No	No	No	No
Br5854_lbcdhaad-1	No	No	No	No
Br5854_lbchckbo-1	No	No	No	No
Br5854_lbckeoen-1	No	No	No	No
Br5854_lbcnbnme-1	No	No	No	No
Br5854_lbddefbp-1	No	No	No	No
Br5854_lbdecjlc-1	No	No	No	No
Br5854_lbdeeojp-1	No	No	No	No
Br5854_lbdeinio-1	No	No	No	No
Br5854_lbdfocan-1	No	No	No	No
Br5854_lbdidefe-1	No	No	No	No
Br5854_lbdijnhc-1	No	No	No	No
Br5854_lbdjipnd-1	No	No	No	No
Br5854_lbedmjjl-1	No	No	No	No
Br5854_lbegdbpj-1	No	No	No	No
Br5854_lbehgcgm-1	No	No	No	No
Br5854_lbeljclc-1	No	No	No	No
Br5854_lbeopbol-1	No	No	No	No
Br5854_lbfbceak-1	No	No	No	No
Br5854_lbfbhidb-1	No	No	No	No
Br5854_lbfbnnah-1	No	No	No	No
Br5854_lbfcimnk-1	No	No	No	No
Br5854_lbffldid-1	No	No	No	No
Br5854_lbfgnkko-1	No	No	No	No
