DE_model	contrast	gene_name	gene_id	domain8426_logFC	domain8426_tstat	domain8426_P.Value	domain8426_adj.P.Val	domain12199_logFC	domain12199_tstat	domain12199_P.Value	domain12199_adj.P.Val	domain16119_logFC	domain16119_tstat	domain16119_P.Value	domain16119_adj.P.Val	domain20079_logFC	domain20079_tstat	domain20079_P.Value	domain20079_adj.P.Val	domain8492_logFC	domain8492_tstat	domain8492_P.Value	domain8492_adj.P.Val	domain12412_logFC	domain12412_tstat	domain12412_P.Value	domain12412_adj.P.Val
E2E4label	LCdom_E4vE2	CRHBP	ENSG00000145708	-0.17067	-0.87405	0.38304	0.71916	-0.18224	-0.9291	0.35385	0.64271	-0.17067	-0.87405	0.38304	0.71916	-0.44429	-2.15968	0.03188	0.16304	-0.20136	-0.97927	0.3279	0.60342	-0.28391	-1.39071	0.1649	0.4157
E2E4label	LCdom_E4vE2	CRHR1	ENSG00000120088	-0.05431	-0.42843	0.66875	0.86657	-0.02061	-0.16223	0.87127	0.93806	-0.05431	-0.42843	0.66875	0.86657	-0.07703	-0.58025	0.56234	0.79865	0.05918	0.58192	0.56087	0.7768	-0.00665	-0.06489	0.94829	0.98071
E2E4label	LCdom_E4vE2	CRYM	ENSG00000103316	-0.10581	-0.49883	0.61839	0.83957	0.01413	0.06674	0.94685	0.96954	-0.10581	-0.49883	0.61839	0.83957	-0.16698	-0.75975	0.44822	0.71722	0.00124	0.00551	0.99561	0.99796	-0.1219	-0.55157	0.58148	0.81625
E2E4label	LCdom_E4vE2	CSPG4	ENSG00000173546	-0.00225	-0.01737	0.98616	0.99561	-0.00751	-0.05931	0.95276	0.96984	-0.00225	-0.01737	0.98616	0.99561	-0.0545	-0.41022	0.68204	0.87044	0.0663	0.44231	0.65845	0.82014	0.05787	0.3978	0.69094	0.89045
E2E4label	LCdom_E4vE2	CSTB	ENSG00000160213	0.01355	0.1614	0.87192	0.96778	0.00876	0.10235	0.91858	0.95794	0.01355	0.1614	0.87192	0.96778	-0.09064	-1.0378	0.3005	0.56915	0.09073	0.91472	0.36076	0.63571	0.02735	0.28461	0.77605	0.91464
E2E4label	LCdom_E4vE2	CTNNA3	ENSG00000183230	0.43384	3.89116	0.00013	0.01204	0.47256	4.2258	3e-05	0.00254	0.43384	3.89116	0.00013	0.01204	0.45171	3.86153	0.00015	0.01084	0.50266	3.67604	0.00026	0.0079	0.43879	3.32973	0.00093	0.01778
E2E4label	LCdom_E4vE2	CTSH	ENSG00000103811	0.0502	0.3351	0.73787	0.89267	-0.03437	-0.23028	0.81809	0.90486	0.0502	0.3351	0.73787	0.89267	0.02875	0.17914	0.85799	0.91904	-0.05721	-0.37899	0.70485	0.83888	-0.05451	-0.36891	0.71234	0.89166
E2E4label	LCdom_E4vE2	CTSS	ENSG00000163131	-0.11644	-0.82971	0.40759	0.72927	-0.17841	-1.27688	0.20298	0.47799	-0.11644	-0.82971	0.40759	0.72927	-0.17121	-1.14904	0.25179	0.52954	-0.16966	-1.02907	0.30392	0.58087	-0.23266	-1.4848	0.1382	0.37085
E2E4label	LCdom_E4vE2	CUX2	ENSG00000111249	-0.04371	-0.33257	0.73978	0.89267	-0.0116	-0.08883	0.9293	0.96362	-0.04371	-0.33257	0.73978	0.89267	-0.18212	-1.35781	0.17592	0.42343	0.08579	0.54953	0.58288	0.7789	-0.00417	-0.02698	0.97848	0.98939
E2E4label	LCdom_E4vE2	CX3CR1	ENSG00000168329	-0.10051	-0.80714	0.42045	0.73451	-0.12733	-1.02355	0.30716	0.58393	-0.10051	-0.80714	0.42045	0.73451	-0.11016	-0.82856	0.40825	0.68855	-0.13767	-1.27779	0.20189	0.47281	-0.16279	-1.55323	0.12097	0.3513
E2E4label	LCdom_E4vE2	CXCL14	ENSG00000145824	-0.31883	-2.23294	0.02655	0.18637	-0.30974	-2.14707	0.03287	0.15787	-0.31883	-2.23294	0.02655	0.18637	-0.35047	-2.37901	0.01822	0.12786	-0.30366	-2.18276	0.0295	0.15268	-0.33931	-2.41636	0.01602	0.10017
E2E4label	LCdom_E4vE2	CXCR4	ENSG00000121966	-0.00472	-0.02299	0.98168	0.99561	-0.02667	-0.13181	0.89525	0.94715	-0.00472	-0.02299	0.98168	0.99561	-0.02361	-0.11145	0.91136	0.94921	-0.07061	-0.29854	0.76541	0.86545	-0.0749	-0.32583	0.74469	0.90276
E2E4label	LCdom_E4vE2	CYTIP	ENSG00000115165	-0.12958	-0.70698	0.48032	0.77971	-0.044	-0.23928	0.81111	0.90197	-0.12958	-0.70698	0.48032	0.77971	-0.14917	-0.76717	0.4438	0.71676	-0.01076	-0.04776	0.96193	0.98502	-0.01502	-0.07042	0.94389	0.98071
E2E4label	LCdom_E4vE2	DBH	ENSG00000123454	0.22338	0.85169	0.39531	0.725	0.33344	1.23573	0.21788	0.50017	0.22338	0.85169	0.39531	0.725	0.0937	0.31966	0.74953	0.88825	0.29658	1.25892	0.20862	0.4793	0.16722	0.66733	0.50485	0.7658
E2E4label	LCdom_E4vE2	DCN	ENSG00000011465	-0.04462	-0.24468	0.80693	0.93501	-0.16227	-0.92056	0.35828	0.6442	-0.04462	-0.24468	0.80693	0.93501	-0.14723	-0.76755	0.44358	0.71676	-0.07184	-0.34298	0.73175	0.85963	-0.1642	-0.80233	0.42273	0.70327
E2E4label	LCdom_E4vE2	DDC	ENSG00000132437	0.02114	0.10728	0.91467	0.97267	0.09173	0.45143	0.65212	0.842	0.02114	0.10728	0.91467	0.97267	-0.06173	-0.29325	0.76961	0.89775	0.18385	0.86665	0.38653	0.63764	0.0647	0.30759	0.75852	0.90276
E2E4label	LCdom_E4vE2	DDIT3	ENSG00000175197	0.11217	1.13363	0.25817	0.59601	0.11271	1.13155	0.25905	0.5403	0.11217	1.13363	0.25817	0.59601	0.02627	0.258	0.79665	0.90663	0.15248	1.54193	0.12369	0.35671	0.08332	0.88595	0.37605	0.66776
E2E4label	LCdom_E4vE2	DDR2	ENSG00000162733	-0.02753	-0.26187	0.79366	0.92485	-0.0356	-0.33599	0.73719	0.85967	-0.02753	-0.26187	0.79366	0.92485	-0.03687	-0.33117	0.74083	0.88825	0.00621	0.03977	0.96829	0.98502	0.00131	0.00874	0.99303	0.99659
E2E4label	LCdom_E4vE2	DNAJB1	ENSG00000132002	-0.00827	-0.05742	0.95426	0.98828	-0.01829	-0.1267	0.89929	0.94868	-0.00827	-0.05742	0.95426	0.98828	-0.08961	-0.60045	0.54883	0.78914	0.06001	0.5292	0.59689	0.78638	-0.02819	-0.25694	0.79733	0.9189
E2E4label	LCdom_E4vE2	DNAJC6	ENSG00000116675	-0.00654	-0.07028	0.94404	0.98828	0.01291	0.13749	0.89077	0.94514	-0.00654	-0.07028	0.94404	0.98828	-0.09687	-1.01218	0.31257	0.58808	0.09528	1.12201	0.26237	0.53572	-0.00858	-0.10125	0.91939	0.97584
E2E4label	LCdom_E4vE2	DNER	ENSG00000187957	-0.00081	-0.00858	0.99316	0.99654	-0.02621	-0.28149	0.77859	0.89367	-0.00081	-0.00858	0.99316	0.99654	-0.07649	-0.77551	0.43887	0.71512	0.07471	0.90323	0.36682	0.6358	-0.00341	-0.04262	0.96602	0.98826
E2E4label	LCdom_E4vE2	DUSP1	ENSG00000120129	0.14326	0.76347	0.446	0.75716	0.09192	0.49213	0.62312	0.82405	0.14326	0.76347	0.446	0.75716	0.19147	0.96145	0.33739	0.62196	0.06397	0.29889	0.76514	0.86545	0.08803	0.4175	0.67648	0.89045
E2E4label	LCdom_E4vE2	EFHD1	ENSG00000115468	0.20778	1.68769	0.09287	0.34591	0.19557	1.58703	0.11393	0.33536	0.20778	1.68769	0.09287	0.34591	0.17557	1.35048	0.17825	0.42343	0.21057	1.97668	0.0486	0.20048	0.15373	1.48766	0.13744	0.37085
E2E4label	LCdom_E4vE2	EGFR	ENSG00000146648	-0.23949	-2.09547	0.03726	0.22668	-0.28563	-2.47389	0.01412	0.10102	-0.23949	-2.09547	0.03726	0.22668	-0.26326	-2.20072	0.0288	0.15926	-0.24163	-2.06454	0.03946	0.17904	-0.27454	-2.25508	0.02454	0.131
E2E4label	LCdom_E4vE2	ELOVL2	ENSG00000197977	-0.33115	-2.03057	0.04349	0.24422	-0.38093	-2.35071	0.01961	0.12239	-0.33115	-2.03057	0.04349	0.24422	-0.44245	-2.62565	0.00926	0.0867	-0.36516	-2.22621	0.02642	0.14432	-0.43183	-2.70487	0.00706	0.06403
E2E4label	LCdom_E4vE2	ENC1	ENSG00000171617	0.1059	0.79849	0.42544	0.73595	0.17303	1.29029	0.19829	0.47387	0.1059	0.79849	0.42544	0.73595	0.04154	0.30949	0.75724	0.89323	0.29296	2.40955	0.01632	0.1139	0.18935	1.51984	0.12915	0.36627
E2E4label	LCdom_E4vE2	ENHO	ENSG00000168913	-0.1227	-0.96809	0.33405	0.68069	-0.13539	-1.07668	0.28279	0.55494	-0.1227	-0.96809	0.33405	0.68069	-0.09462	-0.71434	0.47577	0.74425	-0.09339	-0.93696	0.34921	0.62754	-0.12699	-1.2338	0.21783	0.49731
E2E4label	LCdom_E4vE2	ERBB3	ENSG00000065361	0.33173	2.51008	0.01278	0.1414	0.35484	2.69885	0.00749	0.08237	0.33173	2.51008	0.01278	0.1414	0.31541	2.27898	0.02363	0.15131	0.41189	3.2989	0.00104	0.02023	0.34392	2.84689	0.00459	0.05047
E2E4label	LCdom_E4vE2	ERMN	ENSG00000136541	0.36937	2.8655	0.00456	0.07075	0.37597	2.95346	0.00348	0.05082	0.36937	2.8655	0.00456	0.07075	0.34203	2.51524	0.01261	0.10236	0.50835	4.45943	1e-05	0.00091	0.42655	3.88395	0.00012	0.00526
E2E4label	LCdom_E4vE2	EYA4	ENSG00000112319	-0.0774	-0.34081	0.73357	0.89267	-0.09274	-0.40723	0.68423	0.84717	-0.0774	-0.34081	0.73357	0.89267	-0.1206	-0.5033	0.61526	0.83569	-0.06499	-0.3033	0.76178	0.86545	-0.00086	-0.004	0.99681	0.99681
E2E4label	LCdom_E4vE2	F13A1	ENSG00000124491	-0.01525	-0.03852	0.96931	0.99561	-0.06009	-0.15481	0.87712	0.93885	-0.01525	-0.03852	0.96931	0.99561	0.24796	0.597	0.55113	0.78914	0.05592	0.16062	0.87246	0.92807	0.08653	0.25365	0.79987	0.9189
E2E4label	LCdom_E4vE2	FASLG	ENSG00000117560	0.18444	0.89113	0.37383	0.71119	0.29305	1.41095	0.15966	0.41626	0.18444	0.89113	0.37383	0.71119	0.4367	1.97011	0.05008	0.22293	0.28457	0.91961	0.3582	0.63571	0.33226	1.09821	0.27262	0.56227
E2E4label	LCdom_E4vE2	FBLN1	ENSG00000077942	-0.04245	-0.30657	0.75946	0.8971	-0.03737	-0.26965	0.78768	0.89698	-0.04245	-0.30657	0.75946	0.8971	-0.09742	-0.6692	0.50407	0.76343	-0.03362	-0.19457	0.84581	0.91601	-0.03487	-0.20481	0.8378	0.93712
E2E4label	LCdom_E4vE2	FCER1G	ENSG00000158869	-0.02071	-0.13313	0.89421	0.97267	-0.03715	-0.24153	0.80937	0.90197	-0.02071	-0.13313	0.89421	0.97267	0.01671	0.10113	0.91954	0.9508	-0.08098	-0.48954	0.62466	0.80408	-0.12582	-0.81325	0.41644	0.70327
E2E4label	LCdom_E4vE2	FCGR1A	ENSG00000150337	-0.15408	-0.6909	0.49035	0.77971	-0.16421	-0.735	0.46311	0.73494	-0.15408	-0.6909	0.49035	0.77971	-0.17178	-0.72797	0.46741	0.74175	-0.19262	-0.80632	0.42043	0.66044	-0.23811	-1.04271	0.29756	0.59025
E2E4label	LCdom_E4vE2	FCGR3A	ENSG00000203747	-0.31074	-1.49147	0.13726	0.41749	-0.3427	-1.65066	0.10022	0.30903	-0.31074	-1.49147	0.13726	0.41749	-0.42207	-1.92533	0.05548	0.24397	-0.34078	-1.69308	0.09104	0.28631	-0.4052	-2.09699	0.03647	0.16383
E2E4label	LCdom_E4vE2	FGFR2	ENSG00000066468	0.21999	1.97738	0.04924	0.2474	0.20422	1.89007	0.06005	0.22141	0.21999	1.97738	0.04924	0.2474	0.15622	1.35125	0.17801	0.42343	0.248	2.5339	0.01157	0.09059	0.17623	1.87808	0.06092	0.22444
E2E4label	LCdom_E4vE2	FGFR3	ENSG00000068078	-0.22212	-1.62749	0.10505	0.3671	-0.27786	-2.06558	0.04003	0.1719	-0.22212	-1.62749	0.10505	0.3671	-0.25934	-1.84709	0.06608	0.24905	-0.28268	-2.29087	0.02237	0.1331	-0.32008	-2.4687	0.01388	0.08996
E2E4label	LCdom_E4vE2	FILIP1	ENSG00000118407	-0.19345	-1.33985	0.18167	0.49117	-0.19834	-1.38986	0.16597	0.4266	-0.19345	-1.33985	0.18167	0.49117	-0.18528	-1.22113	0.22335	0.49109	-0.09796	-0.47778	0.63301	0.80612	-0.14516	-0.7211	0.47117	0.75015
E2E4label	LCdom_E4vE2	FKBP2	ENSG00000173486	-0.04089	-0.62349	0.5336	0.8015	-0.02932	-0.44705	0.65527	0.84217	-0.04089	-0.62349	0.5336	0.8015	-0.11799	-1.72984	0.08506	0.29545	0.03781	0.45342	0.65044	0.81447	-0.02864	-0.35567	0.72223	0.90092
E2E4label	LCdom_E4vE2	FLT1	ENSG00000102755	0.26006	1.9711	0.04996	0.2474	0.17209	1.34225	0.18089	0.44914	0.26006	1.9711	0.04996	0.2474	0.29609	2.15566	0.0322	0.16304	0.3269	1.96778	0.04962	0.20092	0.31685	1.94634	0.05215	0.20802
E2E4label	LCdom_E4vE2	FSTL4	ENSG00000053108	-0.2585	-1.96935	0.05016	0.2474	-0.21248	-1.62938	0.10465	0.31569	-0.2585	-1.96935	0.05016	0.2474	-0.24485	-1.85072	0.06555	0.24905	-0.08342	-0.53366	0.5938	0.78638	-0.18974	-1.21867	0.22352	0.50396
E2E4label	LCdom_E4vE2	GAD1	ENSG00000128683	-0.44162	-2.0203	0.04456	0.24643	-0.52577	-2.42011	0.01633	0.11071	-0.44162	-2.0203	0.04456	0.24643	-0.36278	-1.49426	0.13656	0.38817	-0.38096	-2.21724	0.02704	0.14432	-0.44338	-2.58281	0.01007	0.07615
E2E4label	LCdom_E4vE2	GAD2	ENSG00000136750	-0.2843	-1.34182	0.18103	0.49117	-0.42299	-2.01759	0.04484	0.18599	-0.2843	-1.34182	0.18103	0.49117	-0.28848	-1.24309	0.21517	0.47598	-0.39327	-2.08039	0.03797	0.17673	-0.45057	-2.38709	0.01734	0.1015
E2E4label	LCdom_E4vE2	GAL	ENSG00000069482	0.16037	0.67008	0.5035	0.78875	0.09203	0.38609	0.6998	0.85427	0.16037	0.67008	0.5035	0.78875	0.05914	0.23522	0.81426	0.90663	0.28815	1.02424	0.3062	0.58193	0.06887	0.23912	0.8111	0.9288
E2E4label	LCdom_E4vE2	GAS2L3	ENSG00000139354	0.24118	1.33178	0.1843	0.49462	0.25828	1.37914	0.16924	0.43198	0.24118	1.33178	0.1843	0.49462	0.1126	0.55755	0.57772	0.81732	-0.046	-0.17243	0.86316	0.92701	0.07974	0.30998	0.7567	0.90276
E2E4label	LCdom_E4vE2	GASK1B	ENSG00000164125	-0.12414	-0.97534	0.33045	0.67762	-0.1376	-1.08615	0.27859	0.55494	-0.12414	-0.97534	0.33045	0.67762	-0.15209	-1.14045	0.25534	0.52954	-0.09292	-0.69387	0.48807	0.7333	-0.13688	-1.02392	0.30635	0.59561
E2E4label	LCdom_E4vE2	GJA1	ENSG00000152661	-0.1846	-1.37716	0.16985	0.47325	-0.23663	-1.7969	0.07371	0.24912	-0.1846	-1.37716	0.16985	0.47325	-0.21708	-1.56001	0.1202	0.36258	-0.2025	-1.60998	0.108	0.32401	-0.25561	-1.93308	0.05376	0.20986
E2E4label	LCdom_E4vE2	GLUL	ENSG00000135821	-0.03428	-0.34161	0.73297	0.89267	-0.06852	-0.68156	0.49623	0.75847	-0.03428	-0.34161	0.73297	0.89267	-0.05372	-0.50711	0.61259	0.83569	-0.07996	-0.8636	0.3882	0.63764	-0.11151	-1.19987	0.23073	0.51071
E2E4label	LCdom_E4vE2	GNLY	ENSG00000115523	-0.22739	-0.73933	0.46049	0.764	-0.08648	-0.28538	0.77562	0.89306	-0.22739	-0.73933	0.46049	0.764	-0.16185	-0.5017	0.61638	0.83569	-0.09813	-0.26088	0.79429	0.88173	0.20669	0.56323	0.57352	0.81564
E2E4label	LCdom_E4vE2	GPAA1	ENSG00000197858	-0.00756	-0.1013	0.9194	0.9727	-0.02017	-0.27146	0.78629	0.89698	-0.00756	-0.1013	0.9194	0.9727	-0.07503	-0.96795	0.33413	0.62196	0.06804	0.86877	0.38537	0.63764	-0.02758	-0.37021	0.71137	0.89166
E2E4label	LCdom_E4vE2	GPNMB	ENSG00000136235	0.16865	0.81111	0.41817	0.73451	0.12725	0.61854	0.53685	0.78429	0.16865	0.81111	0.41817	0.73451	0.02837	0.12694	0.89911	0.94303	0.14274	0.57898	0.56285	0.7768	0.02456	0.10325	0.91781	0.97584
E2E4label	LCdom_E4vE2	GPR183	ENSG00000169508	-0.3547	-1.617	0.1073	0.36789	-0.36965	-1.65582	0.09917	0.30903	-0.3547	-1.617	0.1073	0.36789	-0.33459	-1.42109	0.15671	0.39447	-0.33298	-1.32638	0.18529	0.44544	-0.40916	-1.69405	0.09085	0.2971
E2E4label	LCdom_E4vE2	GPR34	ENSG00000171659	-0.37999	-1.98804	0.04804	0.2474	-0.45182	-2.341	0.02012	0.12239	-0.37999	-1.98804	0.04804	0.2474	-0.45977	-2.26153	0.02471	0.15284	-0.4609	-2.37947	0.01769	0.11632	-0.50768	-2.76123	0.00596	0.05848
E2E4label	LCdom_E4vE2	GPX3	ENSG00000211445	0.16782	1.34401	0.18032	0.49117	0.21579	1.67879	0.0946	0.30289	0.16782	1.34401	0.18032	0.49117	0.05546	0.42217	0.67331	0.86841	0.287	2.59425	0.00975	0.08628	0.18906	1.71869	0.08626	0.28889
E2E4label	LCdom_E4vE2	GPX4	ENSG00000167468	0.10592	1.42985	0.15417	0.44307	0.11115	1.49127	0.13731	0.38273	0.10592	1.42985	0.15417	0.44307	0.0179	0.23575	0.81385	0.90663	0.21075	3.14232	0.00177	0.02922	0.13508	2.065	0.03941	0.17237
E2E4label	LCdom_E4vE2	GRID2	ENSG00000152208	-0.25991	-2.25899	0.02486	0.18523	-0.29646	-2.61267	0.0096	0.0894	-0.25991	-2.25899	0.02486	0.18523	-0.32756	-2.78872	0.00576	0.06662	-0.27628	-2.18332	0.02945	0.15268	-0.33676	-2.59267	0.00979	0.07615
E2E4label	LCdom_E4vE2	GZMA	ENSG00000145649	0.1453	0.72202	0.47104	0.77797	0.07355	0.36719	0.71383	0.85804	0.1453	0.72202	0.47104	0.77797	-0.04448	-0.20526	0.83756	0.90863	0.19925	0.74675	0.45555	0.6919	0.08441	0.32868	0.74253	0.90276
E2E4label	LCdom_E4vE2	HCRTR1	ENSG00000121764	0.21124	1.1579	0.24815	0.5806	0.26633	1.43437	0.15288	0.40729	0.21124	1.1579	0.24815	0.5806	0.08792	0.45039	0.65287	0.86028	0.46603	2.24642	0.02509	0.14013	0.35552	1.75109	0.08051	0.27835
E2E4label	LCdom_E4vE2	HES1	ENSG00000114315	0.10173	0.52479	0.60026	0.83944	0.05771	0.29725	0.76655	0.88542	0.10173	0.52479	0.60026	0.83944	0.06809	0.33323	0.73928	0.88825	0.11729	0.55496	0.57916	0.7789	0.10503	0.49749	0.61905	0.84798
E2E4label	LCdom_E4vE2	HHATL	ENSG00000010282	0.01102	0.07378	0.94125	0.98828	-0.01832	-0.12279	0.90238	0.94919	0.01102	0.07378	0.94125	0.98828	-0.05414	-0.34207	0.73262	0.88825	-0.021	-0.16286	0.87069	0.92807	-0.06623	-0.51278	0.60832	0.83962
E2E4label	LCdom_E4vE2	HILPDA	ENSG00000135245	-0.12013	-0.65027	0.51619	0.79498	-0.15409	-0.836	0.40405	0.69618	-0.12013	-0.65027	0.51619	0.79498	-0.14596	-0.7568	0.44998	0.71722	-0.09598	-0.56955	0.56922	0.7768	-0.13363	-0.81117	0.41764	0.70327
E2E4label	LCdom_E4vE2	HLA-DMB	ENSG00000242574	-0.08714	-0.49257	0.6228	0.83957	-0.13368	-0.74944	0.45439	0.73386	-0.08714	-0.49257	0.6228	0.83957	-0.08485	-0.45163	0.65198	0.86028	-0.24134	-1.36893	0.17161	0.42961	-0.28801	-1.73369	0.08356	0.28616
E2E4label	LCdom_E4vE2	HLA-DQA1	ENSG00000196735	-0.07468	-0.34888	0.72751	0.89267	-0.23606	-1.08989	0.27695	0.55494	-0.07468	-0.34888	0.72751	0.89267	-0.12237	-0.53498	0.5932	0.82327	-0.3562	-1.63839	0.10194	0.31096	-0.3099	-1.48312	0.13864	0.37085
E2E4label	LCdom_E4vE2	HLA-DRA	ENSG00000204287	-0.02086	-0.12485	0.90075	0.97267	-0.10133	-0.60682	0.54459	0.78624	-0.02086	-0.12485	0.90075	0.97267	-0.04262	-0.23918	0.81119	0.90663	-0.21661	-1.5228	0.12841	0.36218	-0.2443	-1.83276	0.06741	0.24447
E2E4label	LCdom_E4vE2	HS3ST2	ENSG00000122254	-0.25901	-1.4963	0.136	0.41713	-0.25136	-1.49107	0.13736	0.38273	-0.25901	-1.4963	0.136	0.41713	-0.32049	-1.85639	0.06474	0.24905	-0.1195	-0.63224	0.5275	0.76901	-0.28199	-1.50799	0.13216	0.37046
E2E4label	LCdom_E4vE2	HS3ST4	ENSG00000182601	-0.16766	-1.07176	0.28499	0.62289	-0.16367	-1.05623	0.29201	0.56997	-0.16766	-1.07176	0.28499	0.62289	-0.18239	-1.13375	0.25814	0.52967	-0.03963	-0.24555	0.80612	0.88943	-0.12419	-0.76666	0.44363	0.72868
E2E4label	LCdom_E4vE2	HSP90AB1	ENSG00000096384	0.03539	0.46448	0.64276	0.84945	0.05402	0.69725	0.48638	0.74922	0.03539	0.46448	0.64276	0.84945	-0.07419	-0.94321	0.34661	0.62735	0.13638	1.76428	0.07827	0.26065	0.05273	0.6843	0.49409	0.7635
E2E4label	LCdom_E4vE2	HSPH1	ENSG00000120694	-0.06574	-0.68938	0.49131	0.77971	-0.05056	-0.51879	0.60442	0.81186	-0.06574	-0.68938	0.49131	0.77971	-0.15511	-1.56223	0.11967	0.36258	0.07131	0.84	0.40129	0.64479	-0.04104	-0.47897	0.63216	0.85912
E2E4label	LCdom_E4vE2	HTR2A	ENSG00000102468	-0.1188	-0.79052	0.43007	0.74045	-0.08916	-0.59202	0.55444	0.78743	-0.1188	-0.79052	0.43007	0.74045	-0.19775	-1.28363	0.20062	0.45202	0.02513	0.14983	0.88096	0.92961	-0.06815	-0.40494	0.68569	0.89045
E2E4label	LCdom_E4vE2	HTR2C	ENSG00000147246	-0.09698	-0.53298	0.59458	0.83792	-0.1802	-1.02545	0.30627	0.58393	-0.09698	-0.53298	0.59458	0.83792	-0.09219	-0.48552	0.62779	0.84555	-0.09629	-0.58669	0.55766	0.7768	-0.03248	-0.20131	0.84053	0.93712
E2E4label	LCdom_E4vE2	IDH1	ENSG00000138413	-0.04267	-0.49911	0.6182	0.83957	-0.03457	-0.39712	0.69166	0.84717	-0.04267	-0.49911	0.6182	0.83957	-0.12216	-1.36627	0.17325	0.42343	0.05943	0.61793	0.53689	0.77646	-0.00616	-0.06505	0.94816	0.98071
E2E4label	LCdom_E4vE2	IDH2	ENSG00000182054	-0.16754	-1.8137	0.07108	0.29137	-0.21331	-2.31867	0.02132	0.12722	-0.16754	-1.8137	0.07108	0.29137	-0.23163	-2.38838	0.01777	0.12717	-0.21995	-2.98448	0.00297	0.03997	-0.26937	-3.49479	0.00051	0.01437
E2E4label	LCdom_E4vE2	IDO1	ENSG00000131203	0.05358	0.30924	0.75743	0.8971	0.12548	0.70594	0.48097	0.74704	0.05358	0.30924	0.75743	0.8971	0.07308	0.39598	0.69251	0.87765	0.18898	0.81222	0.41703	0.65819	0.19208	0.84667	0.39756	0.68722
E2E4label	LCdom_E4vE2	IFITM3	ENSG00000142089	0.13651	1.08437	0.27938	0.61429	0.08717	0.70791	0.47974	0.74704	0.13651	1.08437	0.27938	0.61429	0.09106	0.68738	0.49257	0.7586	0.08278	0.5811	0.56142	0.7768	0.06579	0.47266	0.63665	0.85912
E2E4label	LCdom_E4vE2	IGFBP3	ENSG00000146674	-0.70276	-2.44305	0.01535	0.14745	-0.65154	-2.27257	0.02402	0.13152	-0.70276	-2.44305	0.01535	0.14745	-0.81583	-2.70311	0.00741	0.07728	-0.50151	-1.93732	0.05324	0.20782	-0.53707	-2.10115	0.0361	0.16383
E2E4label	LCdom_E4vE2	IGFBP4	ENSG00000141753	0.11233	0.89482	0.37185	0.71119	0.05665	0.45925	0.64651	0.83977	0.11233	0.89482	0.37185	0.71119	0.14449	1.08352	0.27976	0.54514	0.13102	0.9043	0.36625	0.6358	0.09815	0.69775	0.48565	0.7635
E2E4label	LCdom_E4vE2	IGFBP5	ENSG00000115461	-0.20703	-1.4391	0.15153	0.43992	-0.16191	-1.11819	0.2647	0.54281	-0.20703	-1.4391	0.15153	0.43992	-0.14175	-0.91539	0.36099	0.63653	-0.04419	-0.28945	0.77235	0.86545	-0.09776	-0.64768	0.51747	0.77302
E2E4label	LCdom_E4vE2	IL7R	ENSG00000168685	-0.52397	-1.75294	0.08099	0.31449	-0.30536	-0.97599	0.33013	0.61	-0.52397	-1.75294	0.08099	0.31449	-0.17766	-0.54497	0.58633	0.81853	-0.14832	-0.45865	0.64667	0.81447	-0.28038	-0.90277	0.36706	0.66622
E2E4label	LCdom_E4vE2	INA	ENSG00000148798	0.02457	0.20113	0.84078	0.95902	0.06108	0.49979	0.61772	0.81988	0.02457	0.20113	0.84078	0.95902	-0.04106	-0.32418	0.74611	0.88825	0.1763	1.54049	0.12405	0.35671	0.06351	0.54045	0.58912	0.82124
E2E4label	LCdom_E4vE2	ISCU	ENSG00000136003	0.03545	0.43206	0.66612	0.86657	0.01944	0.23683	0.81301	0.90197	0.03545	0.43206	0.66612	0.86657	-0.03147	-0.36593	0.71477	0.88825	0.11254	1.39727	0.16292	0.41779	0.00761	0.09431	0.9249	0.97883
E2E4label	LCdom_E4vE2	ITGA8	ENSG00000077943	-0.46775	-2.3013	0.0223	0.1809	-0.46627	-2.23406	0.02648	0.13604	-0.46775	-2.3013	0.0223	0.1809	-0.30082	-1.38407	0.16774	0.4165	-0.39169	-1.80641	0.07143	0.24693	-0.42655	-1.99921	0.0461	0.19129
E2E4label	LCdom_E4vE2	ITGAM	ENSG00000169896	-0.31347	-2.07996	0.03868	0.2277	-0.33778	-2.23052	0.02671	0.13604	-0.31347	-2.07996	0.03868	0.2277	-0.2981	-1.86431	0.06361	0.24905	-0.39997	-2.36591	0.01835	0.11632	-0.42493	-2.67833	0.00763	0.06595
E2E4label	LCdom_E4vE2	ITGAX	ENSG00000140678	-0.19639	-1.15306	0.25013	0.5815	-0.25413	-1.5062	0.13344	0.38051	-0.19639	-1.15306	0.25013	0.5815	-0.28229	-1.58399	0.11464	0.35762	-0.32527	-1.96607	0.04982	0.20092	-0.30145	-1.93697	0.05329	0.20986
E2E4label	LCdom_E4vE2	ITGB2	ENSG00000160255	-0.21648	-1.52721	0.12813	0.39854	-0.24219	-1.71701	0.08737	0.28992	-0.21648	-1.52721	0.12813	0.39854	-0.22195	-1.48372	0.13932	0.38817	-0.26427	-1.55175	0.12132	0.35517	-0.30546	-1.91553	0.05597	0.21188
E2E4label	LCdom_E4vE2	ITGB8	ENSG00000105855	-0.26658	-2.24238	0.02593	0.18555	-0.316	-2.6531	0.00855	0.08437	-0.26658	-2.24238	0.02593	0.18555	-0.36433	-2.8979	0.00414	0.0604	-0.29014	-2.85069	0.00453	0.05142	-0.3192	-3.13778	0.0018	0.02611
